Binary_label,Category,source,text,is_synthetic,prediction
real,Electronics,amazon,"Nice case.  Swallowed a Sabertooth x99 with H100 water cooler with only very minor hiccups.

Pros:
- very easy to assemble
- Can work with H100i cooling unit with 2 fans
- has rubber grommets for H100i
- decent cable management
- adjustable position of rear fan
- room for additional front fan
- padding to absorb sound on sides
- removable filters front and bottom

Cons:
- top cover must be left off if using water cooler (ugly --see photo) would prefer a 2 piece cover of some kind
- No fan control
- only 2 usb ports on front
- Should have top cutout for 12v MoBo power (was a stretch)
- Tight fit for water unit near Top hdd cage

I think it would take an h110i (has holes for 140mm mounting, but no grommets), but wouldn't guarantee.  As it is the fans just clear the motherboard and the top 2 drive bays can't be used for full length drives with a h100i installed.

I like that the case allowed all the wiring to be run behind the mobo, but running the 12v cable was a tight fit and pushes up against the RAM slots at the right edge.  It would be nicer if there had been a cutout at the top of the mobo to allow a straight run behind.  Cutting it myself seemed like too much work given that the cable fit as is.",0,fake
real,Electronics,amazon,Dont even know its there very quite.  looks good on my desk and no problems so far. Thank you Western. Easy to install also.,0,fake
real,Electronics,amazon,"I ordered this Samsung 16GB microSDHC card on 10/29 from Amazon (Calvin and Hobbs).
The shipping time was estimated to be between 11/1 & 11/20.  The package arrived 10/31. Doesn't get much faster than that!
The Samsung card is perfect in my cell phone.  The card lives up to the hype of a class 10.  Highly recommended...will not disappoint.",0,real
real,Electronics,amazon,I bought these to use with a PS4. They work perfectly and (in my opinion) are more comfortable than most budget over the ear headphones. The microphone and mute button all work well. I had to adjust a setting to play all music through the headphones in order for both the left and right earbud to output friend's voices (otherwise in a party with friends it only outputs through one earbud).,0,real
real,Electronics,amazon,"Junk... I purchased several of them and the screw on the top is a joke. I want my money back.
The number of stars says it all...",0,fake
real,Electronics,amazon,"This GPS served me fairly well (although my first update seemed to mess up its routing) for three years.  It routed in basic fashion, and did not surprise me too much.  The selection to favor back roads was especially good, and the POIs were quite extensive. Then I was recently ready to go on a long trip through the southern US and up the east coast. I was packed, turned it on and then NOTHING but the Magellan intro screen hanging there. System reset did not fix anything, and then it turned itself off.  In short, this a defective unit after three years of only occasional use. I stopped at a Walmart on the way of my trip and chose a TomTom Start 40M, which is a very nice unit that was up and running in 5 minutes. A bit quirkier than the Magellan, POIs are not as good, but it is quite smart in its routing. I expect electronics to last a lot more than three years. No wonder there are so many refurbished 1412s out there! One star ONLY for lack of durability, but that is BIG.",0,fake
real,Electronics,amazon,"Overall, I really like this case. The rubberized outside feels smooth and sturdy and the pattern is nice, although not glossy as others have mentioned, which is fine with me. It feels like the case will be strong enough to protect my laptop from superficial scratches and such, but I'm not sure that it would prevent more severe damage with major impact, grantedt I don't expect much more given the very affordable price of the product.

The keyboard cover is thinner than I imagined, but to be fair, I've never had a keyboard cover for my laptop so my only comparison was my imagination. It also has some creases in it from the way it was folded and packaged, so hopefully those will work themselves out with time and use. One of the main reasons I purchased this case was for the keyboard cover so that it would reduce the clicking sound while I take notes in class and it definitely achieves that.",0,fake
real,Electronics,amazon,I drove 100 miles an hour  And it stayed on,0,fake
real,Electronics,amazon,Buggy when setting up m. 2 wound up buying a pcie m. 2 extension card which defeated the purpose of this board. A simple bios update would fix it but a this is a dying socket type don't hold your breath.,0,fake
real,Electronics,amazon,"I have these ALL over my property and Love them.  They've worked with three different routers and the customer service from KUNA has always been incredible.  You have a lot of options to control the sensitivity and the features are easy to use.  The app is VERY intuitive and easy to figure out.  I tell everyone about mine!

My favorite part is the HEIGHT at which they are installed. Because they are lights - they are installed higher which gives you a better angle for faces.  The Ring system is typically LOW and I didn't like the angles.",0,real
real,Electronics,amazon,"Very low air flow - 13cfm
$10 to return - not worth it.
Awkward shape.
Light can't be turned off.
Airspeed knob is pointless since airflow is always low.",0,real
fake,Movies_and_TV,amazon,"I enjoy going to the theater. The movie is a good one. If you are a fan of the two main characters, you will love this movie.I think this is a great movie. It is based on a true story, and it is a very good movie. The acting is great. The storyline is good and it has a great feel to it. I wish I could have seen the ending. I have watched the movie many times",1,fake
fake,Movies_and_TV,amazon,It is ok. But I do not like the movie. I saw it for the first time and,1,fake
fake,Movies_and_TV,amazon,"Originally conceived as the final installment of the ""Waking of the Dead"" trilogy, this one is a two-part film. The first film takes place during the first half of the movie, and is based on the novel by Paul Thomas Anderson. The second film is based on the book by a British author, Charles Dickens. The movie is based on a book by the late great Arthur Conan Doyle. This movie is a classic of the 1950s. The film is very well done, and is very well shot. The effects are very well done, and the acting is very good. The film is very well done, and is very well shot. The film is very well done, and is very well shot. The film is very well done, and is very well shot. The film is very well done, and is very well shot.",1,fake
fake,Movies_and_TV,amazon,"Cation says it all wife and wife, the movie is a real treat for those who enjoy the chase scenes.",1,fake
fake,Movies_and_TV,amazon,"Because Jeremy Piven is perfect? Not a chance. His voice is cold and uninteresting. His voice is weak and not very convincing. The script is clear, and the actors are strong and talented. The acting is excellent. The acting is good. The script is good. The acting is good. The script is good. The script is good. The script is good. The script is good. The script is good. The script is good. The script is good.",1,fake
fake,Movies_and_TV,amazon,"I really liked this yoga program. The instructor was very good and I enjoyed it. I recommend this program to anyone who is interested in improving their health, or those who are looking for a quality program",1,fake
fake,Movies_and_TV,amazon,"Watched thinking it was a good movie, but it just wasn't.

The acting was poor.  The story was lame, and the acting was",1,fake
fake,Movies_and_TV,amazon,"I wish I could give more than 3 stars, but I will admit that I was a bit disappointed. The story is very boring. The acting was okay. The acting was okay. The special effects were ok. The story was OK. The story was okay. The special effects were ok. The story was okay. The special effects were ok. The story was okay. The story was okay. The story was okay. The story was okay.",1,fake
fake,Movies_and_TV,amazon,"I rented this (and later saw it) as a Christmas gift.  I really enjoyed it and am glad I did.  I am a bit of a prude when it comes to Christmas movies, so I found myself wanting to buy this one.  This is a great movie for the whole family.  I love the way",1,fake
fake,Movies_and_TV,amazon,"I watched all episodes, all of them, and the third one is a lot better. I just hope that someone will release the second one. The third one is a great one, but it's a little long. I would recommend it. I really enjoy this show. I love it. I love the way it shows the different ways people are different from each other. I love the characters and the show. The acting was excellent. I love the characters and the show. I love the show. I love the characters and the show. I love the characters and the show. I love the characters and the show. I love the characters and the show. I love the characters and the show. I love the characters and the show. I love the characters and the show.",1,fake
fake,Movies_and_TV,amazon,"Great show, but keep in mind it's an adaptation of the book by the same name.  The story is basically the same but the characters are different.  There are a lot",1,fake
fake,Movies_and_TV,amazon,This is a series I enjoy watching and the writing is good.  There is a lot of action and a lot of action.  There is some blood,1,fake
fake,Movies_and_TV,amazon,Bought this as a gift and it was a very good movie.  I really enjoyed this one.I really enjoyed the movie.,1,fake
fake,Movies_and_TV,amazon,"This is possibly one of the most entertaining movies I've seen in a long time.  If you like thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers, thrillers,",1,fake
fake,Movies_and_TV,amazon,"Well I wanted to hear more about the movie and just watch it.

The movie has a lot of heart. The movie is a bit cheesy, but it's a very moving movie. The acting is excellent. The acting is very good. The special effects are great. The story is a bit slow at times, but it's very well told and I think the ending is very good. The story is very well told and the special effects are excellent. The movie has a lot of heart. The movie is a bit cheesy, but it's a very moving movie. The movie is a bit cheesy, but it's a very moving movie. The movie has a lot of heart. The story is a bit cheesy, but it's a very moving movie. The movie has a lot of heart. The story is a bit cheesy, but it's a very moving movie. The movie has a lot of heart. The movie has a lot of heart. The story is a bit cheesy, but it's a very moving movie. The movie has a lot of heart",1,fake
fake,Movies_and_TV,amazon,Engaging plots and an endearing cast. The movie is a good one to watch for the whole family. I really enjoyed the movie. The characters and the story were great. The acting was great. The acting was great. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good. The acting was good.,1,fake
fake,Movies_and_TV,amazon,I was moved by the story line and the acting. I saw it for the first time and was so,1,fake
fake,Movies_and_TV,amazon,I REALLY ENJOYED THIS MOVIE.  The story is very good and the characters are,1,fake
fake,Movies_and_TV,amazon,"I'd give the movie 3.5 stars. The movie is a good one. If you're a fan of the two main characters, you will love this movie.I think this is a great movie. It is based on a true story, and it is entertaining.I enjoyed the series. I love the show and have read the book. I can't wait to see the next season. I love the characters, the story, the characters and the characters. I will buy this series again.love this show. I'm going to watch it again, and I won't miss it.I enjoyed this movie and am glad I bought it.  I would not recommend it to anyone.",1,fake
fake,Movies_and_TV,amazon,"This is an excellent movie!  I love the movie.  The plot is well developed and the actors do an outstanding job.  The script is clear, and the actors are very believable.  The acting is excellent.  I would recommend it.This movie is excellent. The story is great. The acting is great. The directing is great. The script is excellent. The directing is great. The script is excellent. The script is excellent. The script is excellent. The script is excellent. The script is excellent. The script is excellent. The script is excellent. The script is excellent. The script is excellent. The script is excellent. The script is excellent. The script is excellent. The script is excellent. The script is excellent. The script is excellent. The script is excellent.",1,fake
fake,Movies_and_TV,amazon,This is awesome movie too.  The story is very good and the characters are very believable.  I wish they had,1,fake
fake,Movies_and_TV,amazon,This film is absolutely outstanding.  I love the movie.  The plot is just amazing.  The acting is top notch.  The cinematography is beautiful and the acting is very good.  The special effects are amazing.  The story is very well done.  The acting is also top notch.  The acting is top notch.  The ending is very good.  The ending is very good.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch.  The special effects are top notch,1,fake
fake,Movies_and_TV,amazon,"Good movie, but what was lacking was the chemistry between these two characters.",1,real
fake,Movies_and_TV,amazon,"If Roy Hobbs (Robert Redford) is caught by the FBI in a cold war plot, the FBI has to find him.  The movie is based on the book by Sir Arthur Conan Doyle, but it's a little rushed in places, which makes it better.  The movie starts off fairly well and a bit slow at times, but it's a great movie to watch once you've seen it.  It's about a group of people who go to the beach with a very young girl and find out that they've been abducted by aliens.  There is also a little bit of a plot twist here",1,fake
fake,Movies_and_TV,amazon,"I give this movie 5 stars because it is very funny.

If you are a fan of the two main characters, you will love this movie.

This is a great movie to watch over and over.

I think it is going to be a great series for the fans.I love this series!  I love the fact that it is a comedy!  I love the fact that the writers chose to go for the more ""realistic"" look of the characters!  I love the fact that they included a lot of action scenes!  I love the fact that the movie takes place in the present day!  I love the fact that the characters are all fairly likable and likable, and the writers went for the more ""realistic"" look of the characters!  I love the fact that the story was written with a good script and the characters were all believable and likable.  I love the fact that the actors did a good job with the characters and the acting was good.  I love the fact that they used a lot of dialogue to make the characters more believable.  I love the fact that the writers used the characters to make the characters",1,fake
fake,Movies_and_TV,amazon,"DVD was good, but the actual movie was just too short.

The actual movie was pretty",1,fake
fake,Movies_and_TV,amazon,This anime was great. I saw it at the theater and I really enjoyed it. I was just blown away by the story and the characters.,1,fake
fake,Movies_and_TV,amazon,"the first part is pretty good, and the second part is pretty boring).  I was hoping to",1,fake
fake,Movies_and_TV,amazon,"I purchased this to be able to watch the movie in 2D. The picture was horrible. There was a scene where a woman and her dog fight, and it was so bad it was like watching a movie. I was thinking it would be funny to see how the dog gets a name. I guess it just wasn't funny. I think the movie was made for children. I don't think it is. I don't think it is for adults.",1,fake
fake,Movies_and_TV,amazon,"Well, if you love things that have been done to you, you will love this movie!  It is so well written and the story is so well told.  It is very moving and it is well told.  The acting is very good.  I highly recommend it.  I love it.  I love the way it is told.  It is a very funny movie.  I would recommend it to anyone who loves to see funny movies.Love this movie!  A must have for any young couple, or anyone who loves to watch and relax.",1,fake
fake,Movies_and_TV,amazon,"If you're buying this because it's the only movie you've seen on this site, go ahead and buy it.  The movie is worth the price of admission, and you should watch it.I had no idea that this film would be so well written and acted.  The acting is great.  The story is well told and the locations are beautiful.  There is also a beautiful scene where a young man is able to",1,fake
fake,Movies_and_TV,amazon,"Good movie, if you ever saw it, you will love this one. love it!Very good.",1,fake
fake,Movies_and_TV,amazon,"This is an AWESOME movie.  I love the movie.  The plot is just amazing.  The acting is top notch.  The script is clear, you can't go wrong with this movie.  It's a good movie, it's a great",1,fake
fake,Movies_and_TV,amazon,Must have for any Hanna-Barbera fan. I saw it for the first time last night.,1,fake
fake,Movies_and_TV,amazon,"The Sushi Girl (Cortney Palm) is an island girl who is searching for her sister, the local girl.

The crew of the ship is attacked by the pirate, the great monk, and the ship is attacked by a pirate named Aladdin.

The crew of the ship is attacked by a pirate named Aladdin and the crew of the ship is attacked by a pirate named Croteam.

Croteam kills all the crew and the ship is attacked by a pirate named Aladdin.

The crew of the ship is attacked by a pirate named Aladdin and the crew of the ship is attacked by a pirate named Croteam.

The crew of the ship is attacked by a pirate named Aladdin and the crew of the ship is attacked by a",1,fake
fake,Movies_and_TV,amazon,"Well acted, very high production values. The movie is a good history lesson for those who are interested in history. Great movie! I am",1,fake
fake,Movies_and_TV,amazon,"If you know the Polish language, you know the Polish characters.  If you know the English, you know the English characters.

In the movie, the Polish characters were used to express the emotions of the characters.  The German characters are used to express the emotions of the characters.  The Germans used the German characters to express the emotions of the characters.  The Polish characters are used to express the emotions of the characters.  The German characters are used to express the emotions of the characters.

The German characters are used to express the emotions of the characters. ",1,fake
fake,Movies_and_TV,amazon,"Ice Sculpture is about a woman who, after a mysterious accident, becomes obsessed with the person she loves.  The woman is the most beautiful and most beautiful woman in the world, and yet she is also her greatest enemy.  The story is told as a series of two halves, with the story being about a young girl who, in the last half of the film, becomes obsessed with a very beautiful woman.  She seems to be on a quest to find the very woman she loves, but finds herself unable to find her.  The girl is forced to live with her life, and eventually, she is adopted by a beautiful young woman named Helen.  Helen, in turn, is forced to live with the girl herself.  Helen is the only one who understands",1,fake
fake,Movies_and_TV,amazon,Meet the Fockers is so much fun and the movie is hilarious.  If you are a fan of the two top-notch actors in film then this is the movie for you.  If you are a fan of the film then this is the movie for you.  If you are a fan of the film then this is the movie,1,fake
fake,Movies_and_TV,amazon,"I'm waiting on the next season to be released on DVD.

If you're a fan",1,fake
real,Movies_and_TV,amazon,"This was a film that took a lot to get through. I stuck with it because I was told the ending was the best. No, it was not. I understand this was a play or a farce of films and Broadway, but it really had nothing to offer. Most of the action takes place in a restaurant or outside on the street. It is slow going, with nothing to offer. A nice cast, Jeffrey Tambor and Jesse Plemons, but it did not rise above mediocre. Not Recommended For Me.",0,real
real,Movies_and_TV,amazon,This was even better the second and third time. One of the funniest since Caddy Shack.,0,fake
real,Movies_and_TV,amazon,"ok... Just let me say the movie doesn't start off bad... They could have made this movie better. The Movie has some interesting loops, but highly predictable. THE ENDING WAS TERRIBLE!!!!!!! I AM NOT SPOILING ANYTHING, BUT THEY NEVER SHOWED SO MANY THINGS! WHAT ABOUT HIS MUSIC CAREER? WHAT HAPPENED?! WHAT HAPPENED WHEN THEY TRIED TO LIVE THEIR NEW LIFESTYLE?

If you want to watch an AMAZING movie, buy or rent 50 first dates. This movie will have you crying laughing and crying sadly.
It has the same basic plot but in 50 first dates there are some minor differences, involving him trying to make her fall in love with him everyday. YOU WILL LOVE IT IT IS SET IN HAWAII.

if u are interested here is the plot

Henry Roth is a man afraid of commitment up until he meets the beautiful Lucy. They hit it off and Henry think he's finally found the girl of his dreams, until he discovers she has short-term memory loss and forgets him the very next day.",0,fake
real,Movies_and_TV,amazon,"i enjoyed this movie because it mentions what the planet is like and how the author creates the solutions to problems coming up,",0,fake
real,Movies_and_TV,amazon,"Only a few towards Roger Moore getting older did I not care for, because I felt a younger man should have been in them, but for the most part the James Bond movies are pure extravaganza.  I had been eyeing this collection for a while and when Amazon sent me an email that this set in blu ray was 129.99 (as I missed the Black Friday sale here and at Costco this set is 299.99), I jumped on it.  This is a deal vs getting them separate.  James Bond will go on forever...",0,fake
real,Movies_and_TV,amazon,"Bought this for a Christmas gift for a guy, that has everything., hoping that this will get him hooked on the series., All of Foyle's War Series is wonderful, and also, period history., you will enjoy it!!!!!  Enjoy, Paula",0,fake
real,Movies_and_TV,amazon,"Using it as part of my Religious Ed. 7th grad class.  A wonderful and very moving video.  Not perfect according to the Gospels but captures the ""Spirit"" of Christ's message.",0,real
real,Movies_and_TV,amazon,"I'm 24, 19 weeks pregnant with baby #3. When I am not pregnant I do workout videos and run. This video is way too old school for me. I need something that actually makes me feel like I'm getting a work out and its worth it. I did break a little sweat doing this but I was just hoping for more. I know its not going to be like my other workout videos that I have for non pregnant people but I just think that in this day in age they could come up with some different techniques then just salsa dancing and doing the mamba....",0,fake
real,Movies_and_TV,amazon,"This movie did everything it could to compensate for not having even a halfway decent script. So with an attempt to dazzle with detail and glitter, it ultimately leads to the all-too-familiar growing and ragging beast who has (once again) sucked its energy from the city power supply and (once again) only becomes more powerful when it's attacked. I couldn't believe I was watching this garbage again.",0,fake
real,Movies_and_TV,amazon,"I saw The Suitor at the Sacramento French Film Festival this year, and bought the whole collection for the Sacramento Alliance Francaise.  Pierre Etaix has a deadpan comedy style much like Buster Keaton or Harold Lloyd.  Some of his film, like The Suitor, could easily have been silent films.  The set includes all of Etaix's films, including his last, a documentary about the French during summer vacations.  It was this film that so outraged the French that Etaix was never able to make another film in France.  He meant it as a comedy, but the French thought he was making fun of them.  One of the long films, The Great Love (Le Grand Amour) starred his wife at the time as his wife.  The film Yoyo takes place over decades, with Etaix playing both father and son depending upon the decade.  In the years before 1928, the film is silent.  The film becomes a talkie only when the action takes place after talkies were invented.",0,fake
real,Movies_and_TV,amazon,"I read all the Dean Koontz books he puts out, He's a great story teller and always look for movies made from his books.  This is a good one.  Hoping for more of the series.",0,real
real,Movies_and_TV,amazon,Not to be taken seriously.  This is a spoof and a lot of fun to watch.  I really enjoyed it in all it's cheesiness.  It ws just fun.,0,fake
real,Movies_and_TV,amazon,Great movie. I love old Egypt in Sci-fi. This movie has a very cool bad guy and continues the tradition of examining the politics of being different.,0,fake
real,Movies_and_TV,amazon,"Any drummer who wants to learn great technique or merely enjoy great drumming will appreciate this video. It showcases Buddy's technique across a full spectrum of sets, including brushwork on ""Brushstokes"".

One of the highlights of this DVD is a bonus sequence of ""Green Dolphin Street"" (from 1972) that has one of Buddy's classic solos.  This sequence alone makes the DVD worth getting. An added bonus is the included soundtrack on CD that comes with the DVD.

For the drummer wanting to learn a few tricks this is one of the best viedos of Buddy because there is ample camera exposure on his playing.  It's one thing to listen, but when you can see and listen it's a powerful combination for learning technique - and this video does just that.

Tracks include Hookin' It, Brush Strokes, If They Could See Me Now, Good News, West Side Story Medley, Carioca, Time Check, Green Dolphin Street.

If you are a Buddy Rich fan I also recommend getting the CD ""Buddy Rich Collection"" ASIN B00000DB1H, which is a remake of a 2-record set circa 1971.",0,real
real,Movies_and_TV,amazon,"Jeff Dunham world tour special All Over The Map I watch with an open mind based on what people said about the product.  For me personally I found his special to be enjoyable, lots of good facts about all the places the tour took place.  I also found all the characters were very funny in all the countries even when the rules were very strict about certain things said on stage.  The DVD does give you a choice of bleep and unbleep so for those like myself and my family we enjoy the uncensored version of all his specials. Which of course fully uncensored specials is five out of seven specials which I now own this one.  I normally do give away any spoilers about DVD'S but those with families, the unbleep version has walter dropping alot of F words on stage during the preformance.  But like said before the special is actually very good if you watch with an open mind and enjoy all the extra's of how they flim it which is what alot of people complain about.  I didn't find it to be an issue at all with the special still funny and made me almost cry from laughing so hard rib cage still hurts today.",0,real
real,Movies_and_TV,amazon,"i saw this one last year in england.the acting is a good as the action. and the gadgets the goverment uses to track will smith down were extremely creepy. this  movie really takes off in the third act, when will starts to get the upper hand, with help from gene hackman. his all-knowing/paranoid conspiracy theory character was dead-on brilliant. this is will's best movie since six degrees of seperation, that is unless he shocks people with ali...",0,fake
real,Movies_and_TV,amazon,My Mom is giving this to her 70 year ol baby brother for Christmas and he grew up on these movies.,0,fake
real,Movies_and_TV,amazon,"Solid, fun entertainment!  If you liked clash of the titans you should like this.",0,fake
real,Movies_and_TV,amazon,"I Am Legend DVD

I am Legend stars Will Smith as a scientist who has survived a deadly virus that was developed by genetic engineering to kill cancer; instead it has killed off most of mankind.  Smith struggles to live in New York City with his German Shepherd dog surrounded by cannibalistic super strong zombies that only come out at night.  This is a jarring apocalyptic movie that speaks well of Hollywood.  I'm glad that someone in Hollywood is reading Science Fiction.  There's a ton of science fiction books that could be made into good movies.

This movie is based on the novelette&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/I-Am-Legend/dp/0765318741/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">I Am Legend</a>
Recommended for fans of Will Smith, and science fiction (Note:  I have not read the book so I don't know how closely the story follows the book.)

Gunner  October, 2008",0,fake
real,Movies_and_TV,amazon,"The information in the video is good.  The problem with the video is production.
This is a series of Jason Martel's lectures that he is just doing a recorded presentation of.  He has a picture in picture of himself talking to you in the lower part of the screen.  The slide presentation has not been optimized for this and his video covers up much of the data (charts, imagery...) he is trying to describe.
More often than not he is staring/talking at his computer screen highlighting parts of the imagery with his mouse instead of the audience.  This could have just had him narrating without the video of him.  I would assume the rest of the DVD series is more of the same.
The audio is recorded over the computer mic and has that very hollow speakerphone-ish sound.  You can understand what is being said, but sound is annoying.
Overall, lots of potential, but a complete fail on delivery.",0,real
real,Movies_and_TV,amazon,Not very good. It sounds okay but not great choice of songs. Also it's made from photographs not film so not real footage.,0,fake
real,Movies_and_TV,amazon,"WEAK ON CURRENT SCIENCE.
After seeing it twice, I agree with much (but not all) of the positive five star reviews. Out of respect for those who READ reviews, I'll not repeat everything that I like about the presentation. I found the goofy oversize earrings, hairdo, and facial hair arrangement of Daniel Vitalis, (described as a ""Wild Food Expert"") distracting. UGH. Ditto for David Wolfe, who had an extremely goofy wild hairdo. On the other hand, Jon Gabriel, described as an ""author and weight loss expert"" was nicely groomed and a good presenter. His story of personal transformation of a fellow of over 400 pounds (whew) to becoming a jock of normal weight was inspiring. Christiane Northrup preserves her rank as one of America's cutest doctors. A really nice looking woman! Presentations by Dr. Mercola, Jason Vale, Kris Carr, Alejandro Junger were fine. It was disappointing to have Jamie Oliver (so popular in the UK) give Baby Cow Growth Fluid a pass with unscientific but popular ideas on milk. None of the presenters had anything (ZILCH) to say about the work of Doctor T. Colin Campbell. Milk does a body bad. It was good to see all presenters take a stand against sugar. They all agreed on the evils of sugar and refined carbohydrates. With all respect to Dr. Northrup, her ""It's not fat that makes you fat - it's sugar"" statement will not pass muster in the community of experts. Recognizing the evils of sugar should NOT be mutually exclusive to recognizing the proven dangers of fat - particularly fat from dead animals - and EXTRACTED fat of ALL kinds. Olive Oil is NOT a health food.

<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/The-China-Study-The-Most-Comprehensive-Study-of-Nutrition-Ever-Conducted-And-the-Startling-Implications-for-Diet-Weight-Loss-And-Long-term-Health/dp/1932100660/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">The China Study: The Most Comprehensive Study of Nutrition Ever Conducted And the Startling Implications for Diet, Weight Loss, And Long-term Health</a>

<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Forks-Over-Knives/dp/B0053ZHZI2/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Forks Over Knives</a>

<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Prevent-and-Reverse-Heart-Disease-The-Revolutionary-Scientifically-Proven-Nutrition-Based-Cure/dp/1583333002/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Prevent and Reverse Heart Disease: The Revolutionary, Scientifically Proven, Nutrition-Based Cure</a>

<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/The-Plant-Based-Journey-A-Step-by-Step-Guide-for-Transitioning-to-a-Healthy-Lifestyle-and-Achieving-Your-Ideal-Weight/dp/1941631363/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">The Plant-Based Journey: A Step-by-Step Guide for Transitioning to a Healthy Lifestyle and Achieving Your Ideal Weight</a>",0,fake
real,Movies_and_TV,amazon,THIS MOVIE WAS ALL THE OTHER MOVIES WRAPPED  IN ONE LOVED IT TY VERY MUCH,0,fake
real,Movies_and_TV,amazon,"Punch-Drunk Love is a decent movie with a sweet romance. It was slightly disappointing in that the whole movie seemed to hint at something more. I wholly expected a bit more character development, a bit more action (not in the ""Action Movie"" sense, but just in the ""get off your butt and do something"" sense), and a bit more resolution to the story. It seemed like the most interesting aspects of the story and the characters was only hinted at, and we never got to see them up close. It seemed like so much more could have been done with Barry's family, the love story, and virtually everything else in the movie. Not bad, just not nearly as good as it could have been.",0,fake
real,Movies_and_TV,amazon,"I'm not a purist, I thought where LOTR deviated from the book it was done to good effect and often brought in material and character background from Tolkien's own notes.

The Hobbit movie does not have the same reverence for the source material.  Clearly the makers thought the book story was too boring for modern viewers so they turned it into an action-and-adventure movie with no subtlety or sense of discovery.  Orcs are brought in much earlier in the story to tack on fight scenes and drive the party (rather than boring old cold and hunger).  Computer animated scenes and cutesie additional characters are thrown in to market to kids.  The action in the stone giants scene is right out of Transformers and the orc dungeons are shown as vast Moria-like caverns to allow gratuitous animated tracking shots.

The beginning of the Gollum scene was the end of the movie for me.  Instead of Gollum creeping out of the gloom, he is introduced in a made-up action scene and the ring pops out of his pocket in a flash of animated effects so no one can miss it.

If I was a purist I'd give it one or two stars but if you take it as a standalone action movie and not an adaptation of a great book it's not bad.  So I'm giving it a 3.  Just don't expect the experience you had with LOTR.",0,real
real,Movies_and_TV,amazon,THE BEGINING AGE OF MOTION PICTUES-THIS TIME  IN CHINA. ESSENTIAL TO FILM LOVERS.,0,fake
real,Movies_and_TV,amazon,Really enjoyed it as each MI movie has gotten better as the series progresses. The opening sequence gets you started in a great way and the movie never disappoints.,0,real
real,Movies_and_TV,amazon,It's ok. I get it's a classic but still it's just an ok movie.,0,real
real,Movies_and_TV,amazon,"THis was my FAVORITE show as a kid so I was thrilled when they released the first season on dvd. I never get tired of watching this show, I loved the extras with commentary and the special or whatever you call it on the one disc, I was a little disappointed that there were not more extras cause I like the extras on the dvds. Seeing what Lynda Carter looks like today was really neat and to hear her talk about her experience on Wonder Woman was a treat. Get this dvd if your a fan of this show-you'll be glad you did!",0,real
real,Movies_and_TV,amazon,"It should have worked, because It's a fun idea, but it falls painfully flat. It's hard to imagine Michael York as a serious seducer for one, and two, Angela Lansbury gives a performance that suggests that she is on a stage. It was a box office disaster, and you can see why. Harold Prince was a great stage director in his prime, unmatched really, but his two efforts into film, this and the appalling mess he made of 'A Little Night Music' revealed that he just didn't know what to do with the camera, or how to direct actors for film. Someone should turn it into a musical. I think it could work really work.",0,real
real,Movies_and_TV,amazon,"The Mummy is a good example of a mediocre movie that is made interesting by the director's commentary on the DVD version.  In some ways the fact that it is not a very good movie makes the director's comments even more  fascinating, as we get explanations for what they were trying to do, and  some intriguing insights into the mind of a second-rate director.  Might be  worth buying if the DVD starts to disappear from rental shelves, which  eventually will happen.",0,fake
real,Movies_and_TV,amazon,This movie is well done and acted. We've watched it 4 or 5 times. It is always enjoyable. Drew Barrymore shines again.,0,real
real,Movies_and_TV,amazon,They have a lot to recover from with all the deaths of young people in previous seasons especially Matthew. The next couple who gets pregnant on that show should get very nervous given the odds of survival for one of them based on past story lines!! Need some lasting good news for a couple.,0,fake
